Table with column headers in row 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2012 Poverty and Median Household Income Estimates - Counties, States, and National                             Source:  U.S. Census Bureau, Small Area Income and Poverty Estimates (SAIPE) Program      Release date:  December 2013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State FIPS Code,County FIPS Code,Postal Code,Name,"Poverty Estimate, All Ages",90% CI Lower Bound,90% CI Upper Bound,"Poverty Percent, All Ages",90% CI Lower Bound,90% CI Upper Bound,"Poverty Estimate, Under Age 18",90% CI Lower Bound,90% CI Upper Bound,"Poverty Percent, Under Age 18",90% CI Lower Bound,90% CI Upper Bound,"Poverty Estimate, Ages 5-17 in Families",90% CI Lower Bound,90% CI Upper Bound,"Poverty Percent, Ages 5-17 in Families",90% CI Lower Bound,90% CI Upper Bound,Median Household Income,90% CI Lower Bound,90% CI Upper Bound,"Poverty Estimate, Ages 0-4",90% CI Lower Bound,90% CI Upper Bound,"Poverty Percent, Ages 0-4",90% CI Lower Bound,90% CI Upper Bound
02,261,AK,Valdez-Cordova Census Area,913,715,"1,111",9.5,7.4,11.6,266,198,334,11.4,8.5,14.3,171,123,219,10.1,7.3,12.9,"65,098","60,037","70,159",.,.,.,.,.,.
02,270,AK,Wade Hampton Census Area,"2,251","1,821","2,681",28.9,23.4,34.4,"1,202",916,"1,488",37.2,28.3,46.1,789,575,"1,003",35.7,26.0,45.4,"32,860","30,424","35,296",.,.,.,.,.,.
02,275,AK,Wrangell City and Borough,273,209,337,11.5,8.8,14.2,89,67,111,17.3,13.0,21.6,56,41,71,14.4,10.4,18.4,"47,373","43,477","51,269",.,.,.,.,.,.
02,282,AK,Yakutat Borough,94,73,115,14.1,10.9,17.3,25,19,31,16.8,12.7,20.9,16,12,20,15.4,11.2,19.6,"47,565","43,016","52,114",.,.,.,.,.,.
02,290,AK,Yukon-Koyukuk Census Area,"1,298","1,066","1,530",22.6,18.6,26.6,478,369,587,30.7,23.7,37.7,284,205,363,26.7,19.3,34.1,"33,998","31,302","36,694",.,.,.,.,.,.
04,000,AZ,Arizona,"1,195,931","1,177,400","1,214,462",18.7,18.4,19.0,"430,378","418,981","441,775",27.0,26.3,27.7,"291,886","282,134","301,638",25.3,24.5,26.1,"47,796","47,213","48,379","130,571","124,662","136,480",30.5,29.1,31.9
04,001,AZ,Apache County,"23,972","21,492","26,452",33.2,29.8,36.6,"9,208","8,056","10,360",41.1,36.0,46.2,"6,263","5,405","7,121",38.2,33.0,43.4,"32,886","31,065","34,707",.,.,.,.,.,.
04,003,AZ,Cochise County,"23,361","20,334","26,388",18.8,16.4,21.2,"8,272","6,865","9,679",28.5,23.7,33.3,"5,759","4,743","6,775",28.0,23.1,32.9,"43,017","39,932","46,102",.,.,.,.,.,.
04,005,AZ,Coconino County,"31,093","28,064","34,122",24.6,22.2,27.0,"9,189","7,835","10,543",30.4,25.9,34.9,"5,977","4,979","6,975",27.7,23.1,32.3,"45,509","42,604","48,414",.,.,.,.,.,.
04,007,AZ,Gila County,"11,088","9,294","12,882",21.3,17.9,24.7,"3,701","3,025","4,377",34.2,28.0,40.4,"2,395","1,856","2,934",31.0,24.0,38.0,"38,267","35,783","40,751",.,.,.,.,.,.
04,009,AZ,Graham County,"8,549","7,069","10,029",25.4,21.0,29.8,"2,898","2,340","3,456",28.4,22.9,33.9,"1,909","1,505","2,313",26.8,21.1,32.5,"41,080","37,578","44,582",.,.,.,.,.,.
04,011,AZ,Greenlee County,"1,049",831,"1,267",12.0,9.5,14.5,376,295,457,15.3,12.0,18.6,248,192,304,13.8,10.7,16.9,"53,312","48,408","58,216",.,.,.,.,.,.
04,012,AZ,La Paz County,"4,905","3,944","5,866",24.5,19.7,29.3,"1,325","1,056","1,594",37.7,30.1,45.3,909,710,"1,108",35.1,27.4,42.8,"35,236","32,760","37,712",.,.,.,.,.,.
04,013,AZ,Maricopa County,"675,704","657,559","693,849",17.4,16.9,17.9,"252,110","242,181","262,039",25.3,24.3,26.3,"170,562","163,101","178,023",23.6,22.6,24.6,"51,442","50,954","51,930",.,.,.,.,.,.
04,015,AZ,Mohave County,"41,750","36,864","46,636",21.1,18.6,23.6,"13,436","11,306","15,566",34.3,28.9,39.7,"9,143","7,487","10,799",31.8,26.0,37.6,"34,966","33,151","36,781",.,.,.,.,.,.
04,017,AZ,Navajo County,"31,803","29,153","34,453",30.3,27.8,32.8,"11,634","10,210","13,058",38.4,33.7,43.1,"7,925","6,758","9,092",36.0,30.7,41.3,"34,662","32,555","36,769",.,.,.,.,.,.
04,019,AZ,Pima County,"192,483","182,007","202,959",19.9,18.8,21.0,"63,385","58,295","68,475",29.1,26.8,31.4,"43,053","39,380","46,726",27.3,25.0,29.6,"44,745","43,440","46,050",.,.,.,.,.,.
04,021,AZ,Pinal County,"63,509","56,195","70,823",17.7,15.7,19.7,"22,837","19,478","26,196",23.7,20.2,27.2,"15,571","13,074","18,068",22.3,18.7,25.9,"50,362","48,472","52,252",.,.,.,.,.,.
04,023,AZ,Santa Cruz County,"11,621","9,707","13,535",24.8,20.7,28.9,"5,135","4,184","6,086",37.3,30.4,44.2,"3,668","2,965","4,371",35.9,29.0,42.8,"36,660","33,800","39,520",.,.,.,.,.,.
04,025,AZ,Yavapai County,"32,855","27,668","38,042",15.7,13.2,18.2,"9,704","7,780","11,628",25.8,20.7,30.9,"6,452","5,060","7,844",22.9,18.0,27.8,"43,397","41,222","45,572",.,.,.,.,.,.
04,027,AZ,Yuma County,"42,191","37,147","47,235",21.9,19.3,24.5,"17,170","14,526","19,814",31.9,27.0,36.8,"12,052","9,967","14,137",31.0,25.6,36.4,"39,072","37,107","41,037",.,.,.,.,.,.
05,000,AR,Arkansas,"560,928","549,034","572,822",19.6,19.2,20.0,"196,464","190,326","202,602",28.1,27.2,29.0,"133,507","128,213","138,801",26.4,25.4,27.4,"40,151","39,666","40,636","59,482","56,503","62,461",31.4,29.8,33.0
05,001,AR,Arkansas County,"3,420","2,740","4,100",18.4,14.7,22.1,"1,230",968,"1,492",28.6,22.5,34.7,812,628,996,25.9,20.0,31.8,"37,907","34,997","40,817",.,.,.,.,.,.
05,003,AR,Ashley County,"4,315","3,446","5,184",20.3,16.2,24.4,"1,639","1,284","1,994",32.3,25.3,39.3,"1,169",916,"1,422",31.9,25.0,38.8,"39,276","36,348","42,204",.,.,.,.,.,.
05,005,AR,Baxter County,"7,172","5,978","8,366",17.7,14.8,20.6,"2,075","1,650","2,500",28.9,23.0,34.8,"1,446","1,141","1,751",27.1,21.4,32.8,"35,315","32,239","38,391",.,.,.,.,.,.
05,007,AR,Benton County,"31,121","27,918","34,324",13.5,12.1,14.9,"12,000","10,351","13,649",19.0,16.4,21.6,"8,068","6,863","9,273",17.7,15.1,20.3,"52,717","50,525","54,909",.,.,.,.,.,.
05,009,AR,Boone County,"7,817","6,825","8,809",21.2,18.5,23.9,"2,404","1,974","2,834",28.7,23.6,33.8,"1,606","1,297","1,915",26.0,21.0,31.0,"35,848","32,801","38,895",.,.,.,.,.,.
05,011,AR,Bradley County,"2,888","2,338","3,438",25.7,20.8,30.6,992,776,"1,208",37.0,28.9,45.1,679,524,834,35.8,27.6,44.0,"31,940","28,930","34,950",.,.,.,.,.,.
05,013,AR,Calhoun County,983,776,"1,190",19.2,15.2,23.2,256,200,312,26.2,20.5,31.9,174,134,214,23.5,18.0,29.0,"36,216","32,658","39,774",.,.,.,.,.,.
05,015,AR,Carroll County,"5,467","4,561","6,373",20.0,16.7,23.3,"1,860","1,460","2,260",30.6,24.0,37.2,"1,309","1,023","1,595",29.2,22.8,35.6,"34,096","31,432","36,760",.,.,.,.,.,.
05,017,AR,Chicot County,"3,964","3,332","4,596",37.0,31.1,42.9,"1,299","1,041","1,557",49.5,39.7,59.3,912,730,"1,094",50.9,40.7,61.1,"26,911","24,340","29,482",.,.,.,.,.,.
05,019,AR,Clark County,"5,343","4,525","6,161",26.6,22.5,30.7,"1,402","1,132","1,672",32.0,25.8,38.2,926,730,"1,122",28.9,22.8,35.0,"34,482","31,273","37,691",.,.,.,.,.,.
05,021,AR,Clay County,"3,466","2,870","4,062",22.4,18.6,26.2,"1,063",848,"1,278",31.9,25.4,38.4,740,588,892,29.3,23.3,35.3,"32,642","29,824","35,460",.,.,.,.,.,.
05,023,AR,Cleburne County,"4,302","3,554","5,050",16.9,14.0,19.8,"1,380","1,113","1,647",27.6,22.3,32.9,881,679,"1,083",23.7,18.3,29.1,"41,337","38,077","44,597",.,.,.,.,.,.
05,025,AR,Cleveland County,"1,475","1,183","1,767",17.2,13.8,20.6,525,411,639,25.7,20.1,31.3,360,280,440,23.2,18.0,28.4,"41,338","37,449","45,227",.,.,.,.,.,.
05,027,AR,Columbia County,"5,598","4,644","6,552",24.5,20.3,28.7,"1,829","1,496","2,162",34.3,28.0,40.6,"1,200",947,"1,453",31.3,24.7,37.9,"35,024","31,797","38,251",.,.,.,.,.,.
05,029,AR,Conway County,"4,801","4,191","5,411",22.9,20.0,25.8,"1,614","1,359","1,869",33.2,28.0,38.4,"1,033",840,"1,226",29.1,23.7,34.5,"35,832","32,950","38,714",.,.,.,.,.,.
05,031,AR,Craighead County,"16,913","14,759","19,067",17.6,15.4,19.8,"6,069","5,033","7,105",24.8,20.6,29.0,"4,120","3,280","4,960",23.8,18.9,28.7,"42,437","39,547","45,327",.,.,.,.,.,.
05,033,AR,Crawford County,"13,261","11,574","14,948",21.7,18.9,24.5,"5,139","4,421","5,857",33.1,28.5,37.7,"3,593","3,065","4,121",30.7,26.2,35.2,"39,367","36,175","42,559",.,.,.,.,.,.
05,035,AR,Crittenden County,"11,851","9,801","13,901",24.0,19.8,28.2,"4,967","3,990","5,944",35.2,28.3,42.1,"3,490","2,780","4,200",34.3,27.3,41.3,"36,588","33,775","39,401",.,.,.,.,.,.
05,037,AR,Cross County,"3,459","2,767","4,151",19.9,15.9,23.9,"1,299",998,"1,600",30.1,23.1,37.1,915,698,"1,132",29.1,22.2,36.0,"35,839","32,580","39,098",.,.,.,.,.,.
05,039,AR,Dallas County,"1,738","1,382","2,094",23.0,18.3,27.7,618,485,751,36.7,28.8,44.6,427,333,521,35.7,27.8,43.6,"30,984","28,363","33,605",.,.,.,.,.,.
05,041,AR,Desha County,"3,408","2,718","4,098",27.4,21.9,32.9,"1,354","1,055","1,653",42.4,33.0,51.8,928,715,"1,141",39.8,30.6,49.0,"30,298","27,427","33,169",.,.,.,.,.,.
05,043,AR,Drew County,"4,378","3,651","5,105",24.7,20.6,28.8,"1,382","1,114","1,650",33.0,26.6,39.4,905,710,"1,100",29.8,23.4,36.2,"33,682","30,552","36,812",.,.,.,.,.,.
05,045,AR,Faulkner County,"16,451","14,125","18,777",14.4,12.4,16.4,"4,734","3,728","5,740",16.8,13.2,20.4,"3,319","2,583","4,055",16.4,12.8,20.0,"49,843","46,656","53,030",.,.,.,.,.,.
05,047,AR,Franklin County,"3,310","2,643","3,977",18.6,14.8,22.4,"1,167",903,"1,431",27.2,21.0,33.4,789,604,974,25.3,19.4,31.2,"39,763","36,432","43,094",.,.,.,.,.,.
05,049,AR,Fulton County,"2,847","2,285","3,409",23.5,18.9,28.1,904,717,"1,091",36.3,28.8,43.8,630,500,760,34.1,27.1,41.1,"31,988","29,097","34,879",.,.,.,.,.,.
05,051,AR,Garland County,"18,889","16,274","21,504",19.8,17.1,22.5,"6,369","5,277","7,461",32.2,26.7,37.7,"4,244","3,423","5,065",29.9,24.1,35.7,"39,617","37,212","42,022",.,.,.,.,.,.
05,053,AR,Grant County,"2,223","1,749","2,697",12.5,9.8,15.2,784,600,968,18.7,14.3,23.1,504,375,633,16.1,12.0,20.2,"47,421","43,588","51,254",.,.,.,.,.,.
05,055,AR,Greene County,"8,223","6,997","9,449",19.4,16.5,22.3,"2,779","2,227","3,331",26.1,20.9,31.3,"1,816","1,415","2,217",23.4,18.2,28.6,"38,771","35,445","42,097",.,.,.,.,.,.
05,057,AR,Hempstead County,"6,401","5,496","7,306",29.0,24.9,33.1,"2,507","2,107","2,907",43.1,36.2,50.0,"1,789","1,514","2,064",43.0,36.4,49.6,"32,292","29,161","35,423",.,.,.,.,.,.
05,059,AR,Hot Spring County,"5,801","4,669","6,933",18.6,15.0,22.2,"2,094","1,656","2,532",29.4,23.3,35.5,"1,469","1,157","1,781",28.1,22.1,34.1,"41,754","38,935","44,573",.,.,.,.,.,.
05,061,AR,Howard County,"2,686","2,162","3,210",19.9,16.0,23.8,"1,009",789,"1,229",28.8,22.5,35.1,676,522,830,26.8,20.7,32.9,"33,049","29,980","36,118",.,.,.,.,.,.
05,063,AR,Independence County,"7,036","6,012","8,060",19.5,16.7,22.3,"2,316","1,846","2,786",26.6,21.2,32.0,"1,595","1,255","1,935",25.5,20.1,30.9,"37,818","34,470","41,166",.,.,.,.,.,.
05,065,AR,Izard County,"3,125","2,557","3,693",24.6,20.1,29.1,885,705,"1,065",35.8,28.5,43.1,600,470,730,31.8,24.9,38.7,"29,663","27,244","32,082",.,.,.,.,.,.
05,067,AR,Jackson County,"4,151","3,469","4,833",26.7,22.3,31.1,"1,397","1,149","1,645",39.0,32.1,45.9,935,755,"1,115",35.4,28.6,42.2,"30,604","28,098","33,110",.,.,.,.,.,.
05,069,AR,Jefferson County,"16,684","14,290","19,078",23.9,20.5,27.3,"5,985","4,888","7,082",34.6,28.3,40.9,"4,107","3,311","4,903",32.4,26.1,38.7,"36,346","34,294","38,398",.,.,.,.,.,.
05,071,AR,Johnson County,"4,550","3,596","5,504",18.0,14.2,21.8,"1,716","1,327","2,105",27.1,21.0,33.2,"1,185",909,"1,461",26.1,20.0,32.2,"34,322","31,629","37,015",.,.,.,.,.,.
05,073,AR,Lafayette County,"2,085","1,709","2,461",28.5,23.4,33.6,640,505,775,40.3,31.8,48.8,438,342,534,36.7,28.6,44.8,"28,857","26,129","31,585",.,.,.,.,.,.
05,075,AR,Lawrence County,"4,069","3,387","4,751",25.0,20.8,29.2,"1,284","1,016","1,552",34.3,27.1,41.5,864,666,"1,062",30.4,23.4,37.4,"29,229","27,074","31,384",.,.,.,.,.,.
05,077,AR,Lee County,"3,271","2,589","3,953",38.6,30.5,46.7,950,738,"1,162",46.7,36.3,57.1,643,493,793,43.0,32.9,53.1,"26,046","23,513","28,579",.,.,.,.,.,.
05,079,AR,Lincoln County,"3,421","2,794","4,048",32.9,26.9,38.9,835,660,"1,010",32.6,25.8,39.4,565,441,689,29.6,23.1,36.1,"36,222","32,800","39,644",.,.,.,.,.,.
05,081,AR,Little River County,"2,399","1,919","2,879",18.8,15.0,22.6,819,646,992,27.7,21.8,33.6,563,442,684,25.0,19.6,30.4,"35,406","32,135","38,677",.,.,.,.,.,.
05,083,AR,Logan County,"4,499","3,664","5,334",20.9,17.0,24.8,"1,586","1,244","1,928",31.4,24.6,38.2,"1,076",832,"1,320",28.6,22.1,35.1,"33,850","31,261","36,439",.,.,.,.,.,.
05,085,AR,Lonoke County,"8,574","6,969","10,179",12.4,10.1,14.7,"3,363","2,660","4,066",18.1,14.3,21.9,"2,335","1,833","2,837",16.8,13.2,20.4,"51,212","49,511","52,913",.,.,.,.,.,.
05,087,AR,Madison County,"3,290","2,685","3,895",21.2,17.3,25.1,"1,174",940,"1,408",32.2,25.8,38.6,813,645,981,29.9,23.7,36.1,"33,428","30,439","36,417",.,.,.,.,.,.
05,089,AR,Marion County,"3,499","2,830","4,168",21.4,17.3,25.5,"1,046",825,"1,267",37.1,29.3,44.9,709,547,871,33.9,26.1,41.7,"31,516","28,842","34,190",.,.,.,.,.,.
05,091,AR,Miller County,"8,822","7,386","10,258",20.9,17.5,24.3,"3,323","2,698","3,948",31.9,25.9,37.9,"2,298","1,839","2,757",31.4,25.1,37.7,"38,225","35,882","40,568",.,.,.,.,.,.
05,093,AR,Mississippi County,"11,437","9,606","13,268",25.6,21.5,29.7,"4,331","3,481","5,181",35.1,28.2,42.0,"2,902","2,269","3,535",32.1,25.1,39.1,"34,058","31,475","36,641",.,.,.,.,.,.
05,095,AR,Monroe County,"2,112","1,682","2,542",27.3,21.7,32.9,735,574,896,42.8,33.4,52.2,500,385,615,39.8,30.6,49.0,"29,032","26,522","31,542",.,.,.,.,.,.
05,097,AR,Montgomery County,"2,212","1,782","2,642",24.0,19.3,28.7,678,534,822,36.7,28.9,44.5,468,364,572,33.6,26.1,41.1,"32,779","29,951","35,607",.,.,.,.,.,.
05,099,AR,Nevada County,"2,252","1,837","2,667",25.7,21.0,30.4,743,584,902,35.8,28.2,43.4,503,391,615,34.1,26.5,41.7,"32,107","28,922","35,292",.,.,.,.,.,.
05,101,AR,Newton County,"2,169","1,802","2,536",27.1,22.5,31.7,659,526,792,41.0,32.7,49.3,461,365,557,37.9,30.0,45.8,"29,316","26,541","32,091",.,.,.,.,.,.
05,103,AR,Ouachita County,"5,457","4,463","6,451",21.9,17.9,25.9,"1,945","1,539","2,351",33.7,26.7,40.7,"1,322","1,030","1,614",32.2,25.1,39.3,"32,749","30,211","35,287",.,.,.,.,.,.
05,105,AR,Perry County,"1,713","1,330","2,096",16.8,13.1,20.5,599,460,738,26.9,20.7,33.1,421,321,521,26.1,19.9,32.3,"40,119","36,422","43,816",.,.,.,.,.,.
05,107,AR,Phillips County,"8,008","6,800","9,216",39.0,33.1,44.9,"3,085","2,560","3,610",54.3,45.0,63.6,"2,157","1,782","2,532",53.3,44.0,62.6,"26,013","23,579","28,447",.,.,.,.,.,.
05,109,AR,Pike County,"2,504","2,060","2,948",22.7,18.7,26.7,907,727,"1,087",34.2,27.4,41.0,609,477,741,31.1,24.4,37.8,"33,144","30,605","35,683",.,.,.,.,.,.
05,111,AR,Poinsett County,"6,684","5,765","7,603",27.9,24.1,31.7,"2,400","2,026","2,774",41.3,34.9,47.7,"1,579","1,289","1,869",37.6,30.7,44.5,"32,248","29,162","35,334",.,.,.,.,.,.
05,113,AR,Polk County,"4,655","3,744","5,566",23.0,18.5,27.5,"1,717","1,372","2,062",36.5,29.2,43.8,"1,215",977,"1,453",35.0,28.2,41.8,"31,749","28,879","34,619",.,.,.,.,.,.
05,115,AR,Pope County,"10,523","8,602","12,444",17.9,14.6,21.2,"3,562","2,834","4,290",25.4,20.2,30.6,"2,556","2,052","3,060",25.5,20.5,30.5,"40,206","37,317","43,095",.,.,.,.,.,.
05,117,AR,Prairie County,"1,797","1,474","2,120",21.6,17.7,25.5,602,484,720,34.0,27.3,40.7,407,320,494,30.5,24.0,37.0,"36,191","32,785","39,597",.,.,.,.,.,.
05,119,AR,Pulaski County,"70,751","64,332","77,170",18.6,16.9,20.3,"25,453","22,393","28,513",27.9,24.5,31.3,"16,826","14,453","19,199",26.1,22.4,29.8,"44,819","42,432","47,206",.,.,.,.,.,.
05,121,AR,Randolph County,"3,779","3,027","4,531",21.6,17.3,25.9,"1,246",979,"1,513",31.7,24.9,38.5,846,650,"1,042",29.6,22.7,36.5,"33,870","30,816","36,924",.,.,.,.,.,.
05,123,AR,St. Francis County,"7,666","6,038","9,294",32.3,25.4,39.2,"2,777","2,153","3,401",43.3,33.6,53.0,"1,980","1,536","2,424",42.9,33.3,52.5,"32,932","30,893","34,971",.,.,.,.,.,.
05,125,AR,Saline County,"10,771","8,691","12,851",9.7,7.8,11.6,"3,986","3,098","4,874",15.1,11.7,18.5,"2,752","2,108","3,396",14.1,10.8,17.4,"57,787","54,551","61,023",.,.,.,.,.,.
05,127,AR,Scott County,"2,646","2,154","3,138",24.4,19.9,28.9,"1,015",800,"1,230",38.1,30.0,46.2,694,545,843,35.3,27.7,42.9,"30,630","27,830","33,430",.,.,.,.,.,.
05,129,AR,Searcy County,"2,248","1,807","2,689",28.4,22.8,34.0,716,566,866,45.1,35.7,54.5,494,383,605,41.3,32.0,50.6,"26,330","23,786","28,874",.,.,.,.,.,.
05,131,AR,Sebastian County,"25,049","22,004","28,094",20.0,17.6,22.4,"9,441","8,019","10,863",30.2,25.7,34.7,"6,356","5,309","7,403",28.4,23.7,33.1,"38,730","36,146","41,314",.,.,.,.,.,.
05,133,AR,Sevier County,"4,203","3,527","4,879",24.8,20.8,28.8,"1,737","1,422","2,052",35.3,28.9,41.7,"1,226","1,002","1,450",35.0,28.6,41.4,"32,662","30,123","35,201",.,.,.,.,.,.
05,135,AR,Sharp County,"4,103","3,339","4,867",24.4,19.9,28.9,"1,169",897,"1,441",33.1,25.4,40.8,843,646,"1,040",32.0,24.5,39.5,"30,076","27,606","32,546",.,.,.,.,.,.
05,137,AR,Stone County,"3,040","2,457","3,623",24.3,19.6,29.0,987,773,"1,201",38.6,30.2,47.0,663,510,816,34.3,26.4,42.2,"28,442","25,728","31,156",.,.,.,.,.,.
05,139,AR,Union County,"8,025","6,787","9,263",19.9,16.8,23.0,"2,924","2,376","3,472",30.2,24.5,35.9,"2,022","1,612","2,432",28.8,23.0,34.6,"40,026","37,315","42,737",.,.,.,.,.,.
05,141,AR,Van Buren County,"3,315","2,692","3,938",19.8,16.1,23.5,996,780,"1,212",30.0,23.5,36.5,704,548,860,28.3,22.0,34.6,"35,876","32,545","39,207",.,.,.,.,.,.
05,143,AR,Washington County,"39,193","35,352","43,034",19.3,17.4,21.2,"12,947","11,164","14,730",24.4,21.0,27.8,"8,490","7,190","9,790",22.8,19.3,26.3,"41,856","39,910","43,802",.,.,.,.,.,.
05,145,AR,White County,"14,564","12,602","16,526",19.4,16.8,22.0,"4,625","3,769","5,481",25.2,20.5,29.9,"3,152","2,539","3,765",23.7,19.1,28.3,"40,950","37,530","44,370",.,.,.,.,.,.
05,147,AR,Woodruff County,"1,964","1,597","2,331",28.1,22.8,33.4,629,497,761,39.6,31.3,47.9,427,333,521,36.6,28.5,44.7,"29,184","26,681","31,687",.,.,.,.,.,.
05,149,AR,Yell County,"4,645","3,872","5,418",21.6,18.0,25.2,"1,794","1,460","2,128",32.5,26.5,38.5,"1,277","1,047","1,507",31.9,26.2,37.6,"38,322","35,769","40,875",.,.,.,.,.,.
06,000,CA,California,"6,323,433","6,274,914","6,371,952",17.0,16.9,17.1,"2,164,589","2,135,262","2,193,916",23.8,23.5,24.1,"1,499,768","1,474,007","1,525,529",22.8,22.4,23.2,"58,322","57,972","58,672","625,906","612,806","639,006",25.1,24.6,25.6
06,001,CA,Alameda County,"200,101","189,366","210,836",13.1,12.4,13.8,"58,641","53,903","63,379",17.3,15.9,18.7,"39,621","36,110","43,132",16.4,14.9,17.9,"70,209","68,893","71,525",.,.,.,.,.,.
06,003,CA,Alpine County,217,174,260,19.3,15.4,23.2,66,51,81,29.1,22.4,35.8,44,34,54,23.5,17.9,29.1,"46,336","41,770","50,902",.,.,.,.,.,.
06,005,CA,Amador County,"4,425","3,607","5,243",13.3,10.8,15.8,"1,084",857,"1,311",18.5,14.6,22.4,746,586,906,16.7,13.1,20.3,"51,388","46,902","55,874",.,.,.,.,.,.
06,007,CA,Butte County,"47,341","42,954","51,728",21.8,19.8,23.8,"12,092","10,339","13,845",27.1,23.2,31.0,"8,355","7,051","9,659",25.8,21.8,29.8,"40,748","38,995","42,501",.,.,.,.,.,.
06,009,CA,Calaveras County,"6,249","5,090","7,408",14.1,11.5,16.7,"1,686","1,325","2,047",20.9,16.4,25.4,"1,157",903,"1,411",18.5,14.4,22.6,"50,962","46,767","55,157",.,.,.,.,.,.
06,011,CA,Colusa County,"2,835","2,279","3,391",13.4,10.8,16.0,"1,254","1,005","1,503",20.2,16.2,24.2,849,675,"1,023",19.2,15.3,23.1,"49,871","45,865","53,877",.,.,.,.,.,.
06,013,CA,Contra Costa County,"118,696","109,674","127,718",11.1,10.3,11.9,"37,201","33,094","41,308",14.5,12.9,16.1,"25,542","22,581","28,503",13.4,11.9,14.9,"74,208","72,512","75,904",.,.,.,.,.,.
06,015,CA,Del Norte County,"5,979","4,805","7,153",24.2,19.4,29.0,"1,884","1,482","2,286",32.4,25.5,39.3,"1,303","1,015","1,591",31.2,24.3,38.1,"37,305","34,505","40,105",.,.,.,.,.,.
06,017,CA,El Dorado County,"16,708","13,992","19,424",9.3,7.8,10.8,"4,724","3,782","5,666",12.2,9.8,14.6,"3,239","2,578","3,900",10.8,8.6,13.0,"68,446","65,262","71,630",.,.,.,.,.,.
06,019,CA,Fresno County,"263,134","251,496","274,772",28.2,27.0,29.4,"110,042","103,924","116,160",40.1,37.9,42.3,"73,164","68,558","77,770",37.5,35.1,39.9,"41,563","40,498","42,628",.,.,.,.,.,.
06,021,CA,Glenn County,"4,777","3,889","5,665",17.3,14.1,20.5,"2,010","1,584","2,436",26.3,20.7,31.9,"1,385","1,081","1,689",25.3,19.8,30.8,"41,201","37,623","44,779",.,.,.,.,.,.
06,023,CA,Humboldt County,"28,883","25,720","32,046",22.0,19.6,24.4,"7,067","5,948","8,186",27.2,22.9,31.5,"4,704","3,917","5,491",25.5,21.2,29.8,"39,837","37,599","42,075",.,.,.,.,.,.
06,025,CA,Imperial County,"38,189","33,492","42,886",22.8,20.0,25.6,"16,597","14,184","19,010",33.0,28.2,37.8,"11,650","9,801","13,499",32.4,27.3,37.5,"38,185","35,207","41,163",.,.,.,.,.,.
06,027,CA,Inyo County,"2,139","1,682","2,596",11.8,9.3,14.3,741,572,910,19.2,14.8,23.6,507,387,627,18.5,14.1,22.9,"45,748","42,058","49,438",.,.,.,.,.,.
06,029,CA,Kern County,"195,433","183,066","207,800",23.7,22.2,25.2,"84,192","78,107","90,277",33.3,30.9,35.7,"57,979","53,573","62,385",32.4,29.9,34.9,"45,599","43,840","47,358",.,.,.,.,.,.
06,031,CA,Kings County,"28,388","24,663","32,113",21.5,18.7,24.3,"11,586","9,858","13,314",27.9,23.7,32.1,"7,710","6,478","8,942",26.7,22.4,31.0,"45,464","42,762","48,166",.,.,.,.,.,.
06,033,CA,Lake County,"15,790","14,046","17,534",25.1,22.3,27.9,"4,087","3,391","4,783",31.5,26.1,36.9,"2,882","2,389","3,375",30.8,25.5,36.1,"35,437","32,213","38,661",.,.,.,.,.,.
06,035,CA,Lassen County,"5,405","4,425","6,385",22.4,18.3,26.5,"1,270","1,051","1,489",22.4,18.5,26.3,814,664,964,19.7,16.1,23.3,"47,480","44,074","50,886",.,.,.,.,.,.
06,037,CA,Los Angeles County,"1,873,522","1,834,724","1,912,320",19.1,18.7,19.5,"633,448","614,828","652,068",27.3,26.5,28.1,"442,490","428,614","456,366",26.4,25.6,27.2,"52,929","52,413","53,445",.,.,.,.,.,.
06,039,CA,Madera County,"33,785","29,598","37,972",23.3,20.4,26.2,"14,991","12,898","17,084",35.4,30.5,40.3,"9,730","8,163","11,297",32.0,26.8,37.2,"42,054","39,512","44,596",.,.,.,.,.,.
06,041,CA,Marin County,"21,058","17,892","24,224",8.5,7.2,9.8,"5,377","4,339","6,415",10.3,8.3,12.3,"3,681","2,958","4,404",9.5,7.6,11.4,"88,654","84,146","93,162",.,.,.,.,.,.
06,043,CA,Mariposa County,"3,260","2,735","3,785",18.4,15.4,21.4,766,607,925,25.1,19.9,30.3,537,421,653,23.7,18.6,28.8,"43,166","39,363","46,969",.,.,.,.,.,.
06,045,CA,Mendocino County,"18,375","16,101","20,649",21.3,18.7,23.9,"5,900","5,003","6,797",31.4,26.6,36.2,"4,294","3,644","4,944",31.9,27.1,36.7,"41,088","37,836","44,340",.,.,.,.,.,.
06,047,CA,Merced County,"62,055","56,612","67,498",24.2,22.1,26.3,"28,282","25,585","30,979",35.6,32.2,39.0,"20,391","18,444","22,338",35.4,32.0,38.8,"42,552","39,854","45,250",.,.,.,.,.,.
06,049,CA,Modoc County,"1,772","1,391","2,153",19.6,15.4,23.8,593,460,726,31.3,24.3,38.3,404,310,498,28.4,21.8,35.0,"36,724","33,430","40,018",.,.,.,.,.,.
